state_name,crop_year,season,crop,area_,production_,yield_,rainfall_mm
Chhattisgarh,2013,Rabi,Castor seed,45.0,16.0,0.35555555555555557,208.60000000000002
Chhattisgarh,2013,Rabi,Coriander,17.0,9.0,0.5294117647058824,208.60000000000002
Chhattisgarh,2013,Rabi,Garlic,41.0,240.0,5.853658536585366,208.60000000000002
Chhattisgarh,2013,Rabi,Gram,289734.0,221569.0,0.7647324787563765,208.60000000000002
Chhattisgarh,2013,Rabi,Horse-gram,1366.0,359.0,0.26281112737920936,208.60000000000002
Chhattisgarh,2013,Rabi,Khesari,315247.0,174016.0,0.5519989087921534,208.60000000000002
Chhattisgarh,2013,Rabi,Linseed,31159.0,11820.0,0.37934465162553355,208.60000000000002
Chhattisgarh,2013,Rabi,Maize,33.0,117.0,3.5454545454545454,208.60000000000002
Chhattisgarh,2013,Rabi,Masoor,16245.0,5298.0,0.32613111726685134,208.60000000000002
Chhattisgarh,2013,Rabi,Moong(Green Gram),6562.0,1409.0,0.21472112160926546,208.60000000000002
Chhattisgarh,2013,Rabi,Onion,87.0,1769.0,20.333333333333332,208.60000000000002
Chhattisgarh,2013,Rabi,Other  Rabi pulses,2422.0,2804.0,1.157720891824938,208.60000000000002
Chhattisgarh,2013,Rabi,Peas & beans (Pulses),13318.0,4821.0,0.361991289983481,208.60000000000002
Chhattisgarh,2013,Rabi,Potato,10935.0,53920.0,4.93095564700503,208.60000000000002
Chhattisgarh,2013,Rabi,Rapeseed &Mustard,47542.0,26999.0,0.567897858735434,208.60000000000002
Chhattisgarh,2013,Rabi,Safflower,531.0,184.0,0.3465160075329567,208.60000000000002
Chhattisgarh,2013,Rabi,Urad,3451.0,912.0,0.264271225731672,208.60000000000002
Chhattisgarh,2013,Rabi,Wheat,105033.0,140756.0,1.3401121552274047,208.60000000000002
Chhattisgarh,2013,Summer,Maize,127.0,233.0,1.8346456692913387,51.5
Chhattisgarh,2013,Summer,Onion,90.0,1211.0,13.455555555555556,51.5
Chhattisgarh,2013,Summer,Sunflower,31.0,50.0,1.6129032258064515,51.5
Chhattisgarh,2013,Whole Year,Bajra,176.0,125.0,0.7102272727272727,1420.0000000000002
Chhattisgarh,2013,Whole Year,Banana,1064.0,41418.0,38.92669172932331,1420.0000000000002
Chhattisgarh,2013,Whole Year,Coriander,2849.0,846.0,0.29694629694629693,1420.0000000000002
Chhattisgarh,2013,Whole Year,Cotton(lint),49.0,70.0,1.4285714285714286,1420.0000000000002
Chhattisgarh,2013,Whole Year,Dry chillies,6410.0,4629.0,0.7221528861154446,1420.0000000000002
Chhattisgarh,2013,Whole Year,Dry ginger,1802.0,1987.0,1.102663706992231,1420.0000000000002
Chhattisgarh,2013,Whole Year,Garlic,1277.0,3393.0,2.6570086139389195,1420.0000000000002
Chhattisgarh,2013,Whole Year,Jowar,5153.0,3320.0,0.6442848825926645,1420.0000000000002
Chhattisgarh,2013,Whole Year,Onion,5745.0,40905.0,7.120104438642298,1420.0000000000002
Chhattisgarh,2013,Whole Year,Sugarcane,9189.0,23831.0,2.5934269234954836,1420.0000000000002
Chhattisgarh,2013,Whole Year,Sweet potato,3643.0,19396.0,5.324183365358222,1420.0000000000002
Chhattisgarh,2013,Whole Year,Tobacco,22.0,15.0,0.6818181818181818,1420.0000000000002
Chhattisgarh,2013,Whole Year,Turmeric,1123.0,958.0,0.8530721282279609,1420.0000000000002
Chhattisgarh,2014,Kharif,Arhar/Tur,55306.0,35064.0,0.6339999276751166,1102.0
Chhattisgarh,2014,Kharif,Bajra,146.0,91.0,0.6232876712328768,1102.0
Chhattisgarh,2014,Kharif,Groundnut,29095.0,40762.0,1.4009967348341639,1102.0
Chhattisgarh,2014,Kharif,Horse-gram,43859.0,13849.0,0.31576187327572447,1102.0
Chhattisgarh,2014,Kharif,Maize,125074.0,235014.0,1.8789996322177271,1102.0
Chhattisgarh,2014,Kharif,Mesta,1133.0,2059.0,1.8172992056487203,1102.0
Chhattisgarh,2014,Kharif,Moong(Green Gram),8803.0,2534.0,0.2878564125866182,1102.0
Chhattisgarh,2014,Kharif,Niger seed,63559.0,11349.0,0.1785585046964238,1102.0
Chhattisgarh,2014,Kharif,Other Kharif pulses,9487.0,1827.0,0.19257931906819858,1102.0
Chhattisgarh,2014,Kharif,Potato,1995.0,11894.0,5.961904761904762,1102.0
Chhattisgarh,2014,Kharif,Ragi,7637.0,1987.0,0.26018069922744536,1102.0
Chhattisgarh,2014,Kharif,Rice,4035700.0,7977746.0,1.9767936169685556,1102.0
Chhattisgarh,2014,Kharif,Sannhamp,1401.0,472.0,0.3369022127052106,1102.0
Chhattisgarh,2014,Kharif,Sesamum,17517.0,7918.0,0.45201803961865616,1102.0
Chhattisgarh,2014,Kharif,Small millets,116185.0,27670.0,0.23815466712570468,1102.0
Chhattisgarh,2014,Kharif,Soyabean,102811.0,50070.0,0.48701014482886074,1102.0
Chhattisgarh,2014,Kharif,Sunflower,2883.0,1001.0,0.34720776968435657,1102.0
Chhattisgarh,2014,Kharif,Urad,92613.0,29233.0,0.315646831438351,1102.0
Chhattisgarh,2014,Rabi,Barley,2503.0,2703.0,1.0799041150619257,134.29999999999998
Chhattisgarh,2014,Rabi,Castor seed,47.0,14.0,0.2978723404255319,134.29999999999998
Chhattisgarh,2014,Rabi,Gram,293262.0,311152.0,1.0610034712987022,134.29999999999998
Chhattisgarh,2014,Rabi,Horse-gram,1397.0,417.0,0.2984967788117394,134.29999999999998
Chhattisgarh,2014,Rabi,Khesari,338201.0,297877.0,0.880769128417716,134.29999999999998
Chhattisgarh,2014,Rabi,Linseed,27396.0,11178.0,0.4080157687253614,134.29999999999998
Chhattisgarh,2014,Rabi,Masoor,15946.0,5427.0,0.3403361344537815,134.29999999999998
Chhattisgarh,2014,Rabi,Moong(Green Gram),7619.0,1621.0,0.21275757973487333,134.29999999999998
Chhattisgarh,2014,Rabi,Other  Rabi pulses,2547.0,380.0,0.149195131527287,134.29999999999998
Chhattisgarh,2014,Rabi,Peas & beans (Pulses),13343.0,5154.0,0.3862699542831447,134.29999999999998
Chhattisgarh,2014,Rabi,Potato,10522.0,62732.0,5.96198441360958,134.29999999999998
Chhattisgarh,2014,Rabi,Rapeseed &Mustard,46564.0,24586.0,0.5280044669701915,134.29999999999998
Chhattisgarh,2014,Rabi,Safflower,1329.0,393.0,0.29571106094808125,134.29999999999998
Chhattisgarh,2014,Rabi,Urad,3254.0,863.0,0.2652120467117394,134.29999999999998
Chhattisgarh,2014,Rabi,Wheat,103195.0,153321.0,1.485740588206793,134.29999999999998
Chhattisgarh,2014,Whole Year,Banana,1065.0,39983.0,37.542723004694835,1278.6
Chhattisgarh,2014,Whole Year,Coriander,2239.0,651.0,0.2907548012505583,1278.6
Chhattisgarh,2014,Whole Year,Cotton(lint),59.0,75.0,1.271186440677966,1278.6
Chhattisgarh,2014,Whole Year,Dry chillies,6891.0,3576.0,0.5189377448846322,1278.6
Chhattisgarh,2014,Whole Year,Dry ginger,1757.0,2188.0,1.2453044963005122,1278.6
Chhattisgarh,2014,Whole Year,Garlic,1064.0,2824.0,2.654135338345865,1278.6
Chhattisgarh,2014,Whole Year,Jowar,5000.0,4230.0,0.846,1278.6
Chhattisgarh,2014,Whole Year,Onion,4808.0,42902.0,8.923044925124792,1278.6
Chhattisgarh,2014,Whole Year,Sugarcane,12453.0,76149.0,6.114912069380872,1278.6
Chhattisgarh,2014,Whole Year,Sweet potato,2550.0,13977.0,5.4811764705882355,1278.6
Chhattisgarh,2014,Whole Year,Tobacco,33.0,16.0,0.48484848484848486,1278.6
Chhattisgarh,2014,Whole Year,Turmeric,1880.0,1621.0,0.8622340425531915,1278.6
Gujarat,1997,Kharif,Arhar/Tur,395600.0,296200.0,0.7487360970677452,822.45
Gujarat,1997,Kharif,Bajra,915800.0,1114500.0,1.2169687704739025,822.45
Gujarat,1997,Kharif,Castor seed,11200.0,26000.0,2.3214285714285716,822.45
Gujarat,1997,Kharif,Dry chillies,18400.0,21300.0,1.1576086956521738,822.45
Gujarat,1997,Kharif,Groundnut,1826300.0,2453600.0,1.3434813557465914,822.45
Gujarat,1997,Kharif,Jowar,207800.0,163800.0,0.7882579403272377,822.45
Gujarat,1997,Kharif,Moong(Green Gram),178800.0,101300.0,0.5665548098434005,822.45
Gujarat,1997,Kharif,Moth,48500.0,24100.0,0.49690721649484537,822.45
Gujarat,1997,Kharif,Other Kharif pulses,14500.0,7400.0,0.5103448275862069,822.45
Gujarat,1997,Kharif,Small millets,14900.0,6300.0,0.4228187919463087,822.45
Gujarat,1997,Kharif,Urad,131400.0,83700.0,0.636986301369863,822.45
Gujarat,1997,Rabi,Gram,123300.0,98700.0,0.8004866180048662,7.050000000000001
Gujarat,1997,Rabi,Jowar,75800.0,64800.0,0.8548812664907651,7.050000000000001
Gujarat,1997,Rabi,Other  Rabi pulses,2900.0,1800.0,0.6206896551724138,7.050000000000001
Gujarat,1997,Rabi,Rapeseed &Mustard,345600.0,350000.0,1.0127314814814814,7.050000000000001
Gujarat,1997,Rabi,Wheat,694000.0,1647100.0,2.373342939481268,7.050000000000001
Gujarat,1997,Summer,Bajra,179800.0,380400.0,2.1156840934371526,5.1
Gujarat,1997,Summer,Groundnut,99900.0,162200.0,1.6236236236236237,5.1
Gujarat,1997,Whole Year,Banana,19300.0,1108400.0,57.4300518134715,834.5999999999999
Gujarat,1997,Whole Year,Castor seed,337000.0,660500.0,1.959940652818991,834.5999999999999
Gujarat,1997,Whole Year,Cotton(lint),1518900.0,3180200.0,2.0937520574099677,834.5999999999999
Gujarat,1997,Whole Year,Garlic,20200.0,133900.0,6.628712871287129,834.5999999999999
Gujarat,1997,Whole Year,Maize,399800.0,659000.0,1.6483241620810405,834.5999999999999
Gujarat,1997,Whole Year,Onion,20900.0,615900.0,29.4688995215311,834.5999999999999
Gujarat,1997,Whole Year,Potato,28500.0,623900.0,21.891228070175437,834.5999999999999
Gujarat,1997,Whole Year,Pulses total,768900.0,5127.0,0.00666796722590714,834.5999999999999
Gujarat,1997,Whole Year,Ragi,18900.0,17900.0,0.9470899470899471,834.5999999999999
Gujarat,1997,Whole Year,Rice,672600.0,1042300.0,1.549658043413619,834.5999999999999
Gujarat,1997,Whole Year,Sesamum,295600.0,177000.0,0.5987821380243572,834.5999999999999
Gujarat,1997,Whole Year,Sugarcane,165000.0,11832000.0,71.7090909090909,834.5999999999999
Gujarat,1997,Whole Year,Tobacco,111000.0,183900.0,1.6567567567567567,834.5999999999999
Gujarat,1998,Kharif,Arhar/Tur,360100.0,342700.0,0.9516800888642044,690.95
Gujarat,1998,Kharif,Bajra,855600.0,851900.0,0.9956755493221131,690.95
Gujarat,1998,Kharif,Castor seed,348300.0,694500.0,1.9939707149009473,690.95
Gujarat,1998,Kharif,Cotton(lint),1658500.0,3903000.0,2.353331323485077,690.95
Gujarat,1998,Kharif,Groundnut,1813100.0,2368100.0,1.3061055650543267,690.95
Gujarat,1998,Kharif,Jowar,176800.0,160500.0,0.9078054298642534,690.95
Gujarat,1998,Kharif,Maize,408300.0,696000.0,1.704628949301984,690.95
Gujarat,1998,Kharif,Moong(Green Gram),174200.0,69100.0,0.39667049368541907,690.95
Gujarat,1998,Kharif,Moth,42500.0,13900.0,0.3270588235294118,690.95
Gujarat,1998,Kharif,Other Cereals & Millets,11100.0,4600.0,0.4144144144144144,690.95
Gujarat,1998,Kharif,Other Kharif pulses,12400.0,5700.0,0.4596774193548387,690.95
Gujarat,1998,Kharif,Pulses total,268.0,179.0,0.667910447761194,690.95
Gujarat,1998,Kharif,Ragi,19700.0,20400.0,1.0355329949238579,690.95
Gujarat,1998,Kharif,Rice,622100.0,1015900.0,1.633017199807105,690.95
Gujarat,1998,Kharif,Sesamum,300700.0,136900.0,0.4552710342534087,690.95
Gujarat,1998,Kharif,Small millets,11100.0,4600.0,0.4144144144144144,690.95
Gujarat,1998,Kharif,Urad,125200.0,75200.0,0.6006389776357828,690.95
Gujarat,1998,Rabi,Gram,143900.0,125300.0,0.8707435719249479,127.45
Gujarat,1998,Rabi,Jowar,62200.0,51500.0,0.8279742765273312,127.45
Gujarat,1998,Rabi,Other  Rabi pulses,2900.0,1600.0,0.5517241379310345,127.45
Gujarat,1998,Rabi,Rapeseed &Mustard,337000.0,466000.0,1.3827893175074184,127.45
Gujarat,1998,Rabi,Small millets,2200.0,1000.0,0.45454545454545453,127.45
Gujarat,1998,Rabi,Wheat,705400.0,1702600.0,2.4136660051034875,127.45
Gujarat,1998,Summer,Bajra,182000.0,428600.0,2.354945054945055,0.0
Gujarat,1998,Summer,Groundnut,127700.0,209700.0,1.6421299921691463,0.0
Gujarat,1998,Whole Year,Banana,18400.0,1204800.0,65.47826086956522,818.4000000000001
Gujarat,1998,Whole Year,Dry chillies,18000.0,18600.0,1.0333333333333334,818.4000000000001
Gujarat,1998,Whole Year,Garlic,28300.0,198500.0,7.014134275618375,818.4000000000001
Gujarat,1998,Whole Year,Oilseeds total,2902856.0,3845031.0,1.3245682872316091,818.4000000000001
Gujarat,1998,Whole Year,Onion,52200.0,1462100.0,28.009578544061302,818.4000000000001
Gujarat,1998,Whole Year,Potato,31600.0,712900.0,22.560126582278482,818.4000000000001
Gujarat,1998,Whole Year,Pulses total,837500.0,605300.0,0.7227462686567164,818.4000000000001
Gujarat,1998,Whole Year,Sugarcane,196300.0,13565000.0,69.10341314314825,818.4000000000001
Gujarat,1998,Whole Year,Tobacco,103700.0,184700.0,1.781099324975892,818.4000000000001
Gujarat,1999,Kharif,Arhar/Tur,358000.0,290800.0,0.8122905027932961,316.95
Gujarat,1999,Kharif,Bajra,745100.0,477300.0,0.6405851563548517,316.95
Gujarat,1999,Kharif,Castor seed,346300.0,622400.0,1.7972855905284435,316.95
Gujarat,1999,Kharif,Cotton(lint),1539400.0,2085500.0,1.3547486033519553,316.95
Gujarat,1999,Kharif,Groundnut,1768700.0,617300.0,0.3490133996720755,316.95
Gujarat,1999,Kharif,Jowar,149600.0,201900.0,1.3495989304812834,316.95
Gujarat,1999,Kharif,Maize,391000.0,504000.0,1.289002557544757,316.95
Gujarat,1999,Kharif,Moong(Green Gram),107100.0,26100.0,0.24369747899159663,316.95
Gujarat,1999,Kharif,Moth,15800.0,1600.0,0.10126582278481013,316.95
Gujarat,1999,Kharif,Other Cereals & Millets,11400.0,3300.0,0.2894736842105263,316.95
Gujarat,1999,Kharif,Other Kharif pulses,11700.0,4200.0,0.358974358974359,316.95
Gujarat,1999,Kharif,Ragi,19400.0,21600.0,1.1134020618556701,316.95
Gujarat,1999,Kharif,Rice,664400.0,984900.0,1.4823901264298616,316.95
Gujarat,1999,Kharif,Sesamum,300300.0,87500.0,0.2913752913752914,316.95
Gujarat,1999,Kharif,Small millets,11400.0,3300.0,0.2894736842105263,316.95
Gujarat,1999,Kharif,Urad,109300.0,38400.0,0.3513266239707228,316.95
Gujarat,1999,Rabi,Gram,81900.0,41900.0,0.5115995115995116,88.10000000000001
Gujarat,1999,Rabi,Jowar,66400.0,58100.0,0.875,88.10000000000001
Gujarat,1999,Rabi,Other  Rabi pulses,5300.0,2600.0,0.49056603773584906,88.10000000000001
Gujarat,1999,Rabi,Rapeseed &Mustard,320000.0,301000.0,0.940625,88.10000000000001
Gujarat,1999,Rabi,Small millets,5300.0,1800.0,0.33962264150943394,88.10000000000001
Gujarat,1999,Rabi,Wheat,482100.0,1020000.0,2.115743621655258,88.10000000000001
Gujarat,1999,Summer,Bajra,181100.0,373300.0,2.06129210381005,69.65
Gujarat,1999,Summer,Groundnut,67100.0,100100.0,1.4918032786885247,69.65
Gujarat,1999,Whole Year,Banana,16700.0,1043400.0,62.47904191616767,474.69999999999993
Gujarat,1999,Whole Year,Dry chillies,14500.0,12800.0,0.8827586206896552,474.69999999999993
Gujarat,1999,Whole Year,Garlic,8800.0,44700.0,5.079545454545454,474.69999999999993
Gujarat,1999,Whole Year,Onion,19900.0,450700.0,22.64824120603015,474.69999999999993
Gujarat,1999,Whole Year,Potato,31300.0,687900.0,21.977635782747605,474.69999999999993
Gujarat,1999,Whole Year,Sugarcane,201400.0,14065000.0,69.83614697120159,474.69999999999993
Gujarat,1999,Whole Year,Tobacco,110600.0,199700.0,1.805605786618445,474.69999999999993
Gujarat,2000,Kharif,Arhar/Tur,317900.0,107200.0,0.3372129600503303,395.65
Gujarat,2000,Kharif,Bajra,847200.0,550900.0,0.6502596789423984,395.65
Gujarat,2000,Kharif,Castor seed,458600.0,638800.0,1.3929350196249455,395.65
Gujarat,2000,Kharif,Cotton(lint),1615400.0,1161400.0,0.7189550575708803,395.65
Gujarat,2000,Kharif,Groundnut,1712200.0,629600.0,0.36771405209671765,395.65
Gujarat,2000,Kharif,Jowar,125700.0,79300.0,0.6308671439936356,395.65
Gujarat,2000,Kharif,Maize,382900.0,288500.0,0.7534604335335596,395.65
Gujarat,2000,Kharif,Moong(Green Gram),149400.0,38200.0,0.2556894243641232,395.65
Gujarat,2000,Kharif,Moth,41500.0,3600.0,0.08674698795180723,395.65
Gujarat,2000,Kharif,Other Cereals & Millets,10500.0,2500.0,0.23809523809523808,395.65
Gujarat,2000,Kharif,Other Kharif pulses,19700.0,5900.0,0.29949238578680204,395.65
Gujarat,2000,Kharif,Ragi,19600.0,14000.0,0.7142857142857143,395.65
Gujarat,2000,Kharif,Rice,583500.0,472600.0,0.8099400171379606,395.65
Gujarat,2000,Kharif,Sesamum,356800.0,98400.0,0.2757847533632287,395.65
Gujarat,2000,Kharif,Small millets,10500.0,2500.0,0.23809523809523808,395.65
Gujarat,2000,Kharif,Urad,84000.0,24700.0,0.29404761904761906,395.65
Gujarat,2000,Rabi,Gram,16400.0,8600.0,0.524390243902439,3.1
Gujarat,2000,Rabi,Jowar,37400.0,18700.0,0.5,3.1
Gujarat,2000,Rabi,Other  Rabi pulses,3000.0,1500.0,0.5,3.1
Gujarat,2000,Rabi,Rapeseed &Mustard,186600.0,230500.0,1.235262593783494,3.1
Gujarat,2000,Rabi,Small millets,500.0,200.0,0.4,3.1
Gujarat,2000,Rabi,Wheat,286100.0,649000.0,2.2684376092275427,3.1
Gujarat,2000,Summer,Bajra,142000.0,272200.0,1.9169014084507043,19.5
Gujarat,2000,Summer,Groundnut,32600.0,58600.0,1.7975460122699387,19.5
Gujarat,2000,Summer,Rice,3900.0,10700.0,2.7435897435897436,19.5
Gujarat,2000,Whole Year,Banana,22800.0,1277100.0,56.01315789473684,418.25000000000006
Gujarat,2000,Whole Year,Dry chillies,13900.0,10500.0,0.7553956834532374,418.25000000000006
Gujarat,2000,Whole Year,Garlic,2500.0,12500.0,5.0,418.25000000000006
Gujarat,2000,Whole Year,Guar seed,274800.0,59900.0,0.21797671033478894,418.25000000000006
Gujarat,2000,Whole Year,Onion,6400.0,130400.0,20.375,418.25000000000006
Gujarat,2000,Whole Year,Potato,32800.0,716100.0,21.83231707317073,418.25000000000006
Gujarat,2000,Whole Year,Sugarcane,177700.0,12689000.0,71.40686550365785,418.25000000000006
Gujarat,2000,Whole Year,Tobacco,87800.0,148500.0,1.6913439635535308,418.25000000000006
Gujarat,2001,Kharif,Arhar/Tur,332300.0,187000.0,0.5627445079747216,656.5000000000001
Gujarat,2001,Kharif,Bajra,799900.0,1008800.0,1.261157644705588,656.5000000000001
Gujarat,2001,Kharif,Castor seed,304700.0,465100.0,1.5264194289465047,656.5000000000001
Gujarat,2001,Kharif,Cotton(lint),1749800.0,1703200.0,0.9733683849582809,656.5000000000001
Gujarat,2001,Kharif,Groundnut,1850700.0,2592100.0,1.4006051764197331,656.5000000000001
Gujarat,2001,Kharif,Jowar,138300.0,134300.0,0.9710773680404917,656.5000000000001
Gujarat,2001,Kharif,Maize,443500.0,884600.0,1.9945885005636979,656.5000000000001
Gujarat,2001,Kharif,Moong(Green Gram),168400.0,76700.0,0.45546318289786225,656.5000000000001
Gujarat,2001,Kharif,Moth,43000.0,14500.0,0.3372093023255814,656.5000000000001
Gujarat,2001,Kharif,Other Kharif pulses,21300.0,8900.0,0.41784037558685444,656.5000000000001
Gujarat,2001,Kharif,Ragi,21000.0,21500.0,1.0238095238095237,656.5000000000001
Gujarat,2001,Kharif,Rice,664000.0,1028700.0,1.5492469879518072,656.5000000000001
Gujarat,2001,Kharif,Sesamum,379600.0,226500.0,0.5966807165437302,656.5000000000001
Gujarat,2001,Kharif,Small millets,12500.0,2900.0,0.232,656.5000000000001
Gujarat,2001,Kharif,Urad,113700.0,64100.0,0.5637642919964819,656.5000000000001
Gujarat,2001,Rabi,Gram,49100.0,27200.0,0.5539714867617108,21.400000000000002
Gujarat,2001,Rabi,Jowar,44100.0,35000.0,0.7936507936507936,21.400000000000002
Gujarat,2001,Rabi,Other  Rabi pulses,2400.0,1400.0,0.5833333333333334,21.400000000000002
Gujarat,2001,Rabi,Rapeseed &Mustard,247100.0,292100.0,1.1821125050586807,21.400000000000002
Gujarat,2001,Rabi,Small millets,1100.0,400.0,0.36363636363636365,21.400000000000002
Gujarat,2001,Rabi,Wheat,470100.0,1144700.0,2.435013826845352,21.400000000000002
Gujarat,2001,Summer,Bajra,139900.0,253500.0,1.8120085775553967,1.7
Gujarat,2001,Summer,Groundnut,37000.0,54500.0,1.472972972972973,1.7
Gujarat,2001,Summer,Rice,3800.0,11500.0,3.026315789473684,1.7
Gujarat,2001,Whole Year,Banana,24400.0,1473800.0,60.40163934426229,679.5999999999999
Gujarat,2001,Whole Year,Dry chillies,13500.0,12100.0,0.8962962962962963,679.5999999999999
Gujarat,2001,Whole Year,Garlic,9300.0,57200.0,6.150537634408602,679.5999999999999
Gujarat,2001,Whole Year,Guar seed,264100.0,111400.0,0.4218099204846649,679.5999999999999
Gujarat,2001,Whole Year,Onion,24200.0,638700.0,26.392561983471076,679.5999999999999
Gujarat,2001,Whole Year,Potato,32300.0,802000.0,24.8297213622291,679.5999999999999
Gujarat,2001,Whole Year,Sugarcane,175800.0,12458000.0,70.8646188850967,679.5999999999999
Gujarat,2001,Whole Year,Tobacco,85500.0,145300.0,1.6994152046783626,679.5999999999999
Gujarat,2002,Kharif,Arhar/Tur,312900.0,197100.0,0.6299137104506232,469.6
Gujarat,2002,Kharif,Bajra,798100.0,677700.0,0.8491417115649668,469.6
Gujarat,2002,Kharif,Castor seed,242200.0,283100.0,1.1688687035507845,469.6
Gujarat,2002,Kharif,Cotton(lint),1634800.0,1684500.0,1.03040127232689,469.6
Gujarat,2002,Kharif,Groundnut,1972600.0,1001300.0,0.507604177228024,469.6
Gujarat,2002,Kharif,Jowar,104000.0,87300.0,0.8394230769230769,469.6
Gujarat,2002,Kharif,Maize,464500.0,792600.0,1.706350914962325,469.6
Gujarat,2002,Kharif,Moong(Green Gram),140200.0,32300.0,0.2303851640513552,469.6
Gujarat,2002,Kharif,Moth,37800.0,8800.0,0.2328042328042328,469.6
Gujarat,2002,Kharif,Other Kharif pulses,23300.0,12600.0,0.5407725321888412,469.6
Gujarat,2002,Kharif,Ragi,24600.0,15900.0,0.6463414634146342,469.6
Gujarat,2002,Kharif,Rice,469000.0,541700.0,1.1550106609808102,469.6
Gujarat,2002,Kharif,Sesamum,344100.0,123200.0,0.3580354548096484,469.6
Gujarat,2002,Kharif,Small millets,11400.0,3100.0,0.2719298245614035,469.6
Gujarat,2002,Kharif,Urad,121600.0,45300.0,0.3725328947368421,469.6
Gujarat,2002,Rabi,Gram,57400.0,28900.0,0.5034843205574913,2.9999999999999996
Gujarat,2002,Rabi,Jowar,51700.0,34400.0,0.6653771760154739,2.9999999999999996
Gujarat,2002,Rabi,Other  Rabi pulses,4100.0,2200.0,0.5365853658536586,2.9999999999999996
Gujarat,2002,Rabi,Rapeseed &Mustard,160800.0,172200.0,1.0708955223880596,2.9999999999999996
Gujarat,2002,Rabi,Small millets,1700.0,500.0,0.29411764705882354,2.9999999999999996
Gujarat,2002,Rabi,Wheat,435600.0,856600.0,1.9664830119375574,2.9999999999999996
Gujarat,2002,Summer,Bajra,142100.0,229300.0,1.6136523574947221,0.0
Gujarat,2002,Summer,Groundnut,56800.0,93100.0,1.6390845070422535,0.0
Gujarat,2002,Summer,Rice,11800.0,54700.0,4.635593220338983,0.0
Gujarat,2002,Whole Year,Dry chillies,12000.0,10500.0,0.875,472.6000000000001
Gujarat,2002,Whole Year,Garlic,8500.0,46200.0,5.435294117647059,472.6000000000001
Gujarat,2002,Whole Year,Guar seed,179600.0,55700.0,0.3101336302895323,472.6000000000001
Gujarat,2002,Whole Year,Onion,25000.0,715400.0,28.616,472.6000000000001
Gujarat,2002,Whole Year,Potato,35800.0,779700.0,21.779329608938546,472.6000000000001
Gujarat,2002,Whole Year,Sugarcane,202900.0,14069000.0,69.33957614588468,472.6000000000001
Gujarat,2002,Whole Year,Tobacco,66400.0,114600.0,1.7259036144578312,472.6000000000001
Gujarat,2003,Kharif,Arhar/Tur,296700.0,258000.0,0.8695652173913043,917.45
Gujarat,2003,Kharif,Bajra,900700.0,1234300.0,1.3703785944265572,917.45
Gujarat,2003,Kharif,Castor seed,290300.0,541100.0,1.863933861522563,917.45
Gujarat,2003,Kharif,Cotton(lint),1641000.0,4026900.0,2.4539305301645338,917.45
Gujarat,2003,Kharif,Groundnut,1912800.0,4336500.0,2.267095357590966,917.45
Gujarat,2003,Kharif,Jowar,122100.0,135900.0,1.113022113022113,917.45
Gujarat,2003,Kharif,Maize,484400.0,831900.0,1.7173823286540049,917.45
Gujarat,2003,Kharif,Moong(Green Gram),206800.0,121200.0,0.586073500967118,917.45
Gujarat,2003,Kharif,Moth,47100.0,27100.0,0.5753715498938429,917.45
Gujarat,2003,Kharif,Other Kharif pulses,19700.0,9400.0,0.47715736040609136,917.45
Gujarat,2003,Kharif,Ragi,20800.0,24000.0,1.1538461538461537,917.45
Gujarat,2003,Kharif,Rice,651400.0,1193200.0,1.8317470064476513,917.45
Gujarat,2003,Kharif,Sesamum,402400.0,240800.0,0.5984095427435387,917.45
Gujarat,2003,Kharif,Small millets,6800.0,2100.0,0.3088235294117647,917.45
Gujarat,2003,Kharif,Urad,107500.0,71300.0,0.6632558139534884,917.45
Gujarat,2003,Rabi,Gram,149600.0,132300.0,0.8843582887700535,5.75
Gujarat,2003,Rabi,Jowar,50500.0,37700.0,0.7465346534653465,5.75
Gujarat,2003,Rabi,Other  Rabi pulses,5100.0,2600.0,0.5098039215686274,5.75
Gujarat,2003,Rabi,Rapeseed &Mustard,269300.0,395500.0,1.4686223542517638,5.75
Gujarat,2003,Rabi,Small millets,10300.0,3700.0,0.3592233009708738,5.75
Gujarat,2003,Rabi,Wheat,759500.0,2036500.0,2.6813693219223174,5.75
Gujarat,2003,Summer,Bajra,170500.0,365500.0,2.1436950146627565,0.0
Gujarat,2003,Summer,Groundnut,90600.0,141000.0,1.5562913907284768,0.0
Gujarat,2003,Summer,Rice,23900.0,83800.0,3.506276150627615,0.0
Gujarat,2003,Whole Year,Banana,28200.0,2027400.0,71.8936170212766,923.2000000000002
Gujarat,2003,Whole Year,Dry chillies,9100.0,8400.0,0.9230769230769231,923.2000000000002
Gujarat,2003,Whole Year,Garlic,27100.0,189800.0,7.003690036900369,923.2000000000002
Gujarat,2003,Whole Year,Guar seed,266000.0,203800.0,0.7661654135338346,923.2000000000002
Gujarat,2003,Whole Year,Onion,49100.0,1474600.0,30.032586558044805,923.2000000000002
Gujarat,2003,Whole Year,Potato,31000.0,738300.0,23.816129032258065,923.2000000000002
Gujarat,2003,Whole Year,Sugarcane,176200.0,12669000.0,71.90124858115777,923.2000000000002
Gujarat,2003,Whole Year,Tobacco,68200.0,124800.0,1.8299120234604105,923.2000000000002
Gujarat,2004,Kharif,Arhar/Tur,254400.0,236000.0,0.9276729559748428,714.0000000000001
Gujarat,2004,Kharif,Bajra,770100.0,785900.0,1.0205168159979223,714.0000000000001
